"Day","Home","Visitor","Hscore","Vscore","Neutral","Diff"
97,1332,1112,80,69,0,11
97,1329,1328,79,75,0,4
97,1161,1102,74,44,0,30
97,1146,1372,66,79,0,-13
97,1311,1322,87,71,0,16
97,1249,1394,66,47,0,19
97,1230,1102,72,88,0,-16
97,1223,1358,70,83,0,-13
97,1105,1411,58,68,0,-10
97,1290,1212,67,63,0,4
97,1106,1102,67,70,0,-3
97,1347,1214,67,52,0,15
97,1457,1219,83,54,0,29
97,1421,1255,61,77,0,-16
97,1144,1205,63,57,0,6
97,1238,1115,64,58,0,6
98,1308,1410,69,51,0,18
98,1138,1103,80,78,0,2
98,1141,1405,81,79,0,2
98,1452,1124,89,94,0,-5
98,1338,1448,70,57,0,13
98,1376,1116,73,101,0,-28
98,1235,1400,67,81,0,-14
98,1403,1395,69,49,0,20
98,1207,1462,72,66,0,6
98,1416,1409,73,69,0,4
98,1123,1185,100,65,0,35
98,1104,1120,70,58,0,12
98,1132,1275,79,84,0,-5
98,1296,1444,63,73,0,-10
98,1276,1228,53,76,0,-23
98,1129,1201,64,67,0,-3
98,1210,1181,81,77,0,4
98,1277,1102,64,58,0,6
98,1261,1435,83,68,0,15
98,1378,1102,52,73,0,-21
98,1345,1458,73,69,0,4
98,1177,1266,71,77,0,-6
98,1279,1246,70,62,0,8
98,1156,1236,108,104,0,4
98,1297,1102,70,69,0,1
98,1460,1454,92,94,0,-2
98,1324,1464,87,83,0,4
98,1447,1467,74,67,0,7
99,1393,1155,64,54,0,10
99,1408,1455,70,78,0,-8
99,1371,1163,58,69,0,-11
99,1196,1281,70,72,0,-2
99,1336,1278,84,65,0,19
99,1385,1344,81,67,0,14
99,1323,1301,69,80,0,-11
99,1102,1333,70,75,0,-5
99,1161,1307,87,73,0,14
99,1437,1166,72,60,0,12
99,1401,1280,57,63,0,-6
99,1332,1417,82,74,0,8
99,1321,1268,60,55,0,5
99,1199,1130,93,64,0,29
99,1424,1361,62,71,0,-9
99,1186,1226,63,68,0,-5
99,1425,1390,79,42,0,37
99,1247,1386,66,72,1,-6
99,1102,1200,53,49,1,4
99,1125,1188,78,61,1,17
99,1287,1369,61,54,1,7
99,1447,1467,64,59,0,5
99,1300,1197,58,65,0,-7
99,1358,1394,84,61,0,23
99,1102,1322,92,83,0,9
99,1146,1368,88,71,0,17
99,1223,1230,72,67,0,5
99,1372,1101,61,63,0,-2
99,1131,1250,69,58,0,11
100,1351,1284,74,77,0,-3
100,1346,1389,65,60,0,5
100,1264,1193,69,59,0,10
100,1194,1292,80,50,0,30
100,1124,1329,81,70,0,11
100,1276,1277,69,50,0,19
100,1452,1395,76,67,0,9
100,1373,1145,73,66,0,7
100,1153,1435,64,78,0,-14
100,1403,1235,81,54,0,27
100,1242,1431,67,62,0,5
100,1160,1113,75,61,0,14
100,1234,1304,102,64,0,38
100,1328,1400,65,69,0,-4
100,1451,1294,60,59,0,1
100,1187,1416,60,64,0,-4
100,1429,1461,72,59,0,13
100,1340,1381,58,68,0,-10
100,1350,1182,62,67,0,-5
100,1269,1386,100,66,0,34
100,1173,1348,84,72,0,12
100,1206,1102,73,59,0,14
100,1133,1356,63,73,1,-10
100,1320,1229,65,60,1,5
100,1240,1293,68,65,1,3
100,1184,1122,70,67,1,3
100,1362,1360,67,51,1,16
100,1365,1102,95,86,1,9
100,1300,1197,74,71,0,3
100,1270,1311,67,80,0,-13
100,1411,1108,80,78,0,2
100,1102,1380,68,61,0,7
100,1212,1106,91,68,0,23
100,1238,1105,50,35,0,15
100,1251,1244,69,59,0,10
100,1316,1466,60,68,0,-8
100,1252,1195,60,72,0,-12
100,1468,1391,70,73,0,-3
100,1347,1144,60,78,0,-18
100,1457,1255,82,61,0,21
101,1186,1226,75,62,0,13
101,1346,1389,64,66,0,-2
101,1351,1284,62,65,0,-3
101,1141,1296,74,79,0,-5
101,1138,1245,81,67,0,14
101,1264,1193,67,85,0,-18
101,1274,1130,80,76,0,4
101,1194,1292,63,54,0,9
101,1413,1218,68,73,0,-5
101,1373,1145,75,76,0,-1
101,1405,1123,89,70,0,19
101,1169,1415,68,72,0,-4
101,1444,1185,63,64,0,-1
101,1253,1414,68,71,0,-3
101,1267,1150,75,67,0,8
101,1448,1210,63,75,0,-12
101,1102,1142,71,57,0,14
101,1317,1412,51,65,0,-14
101,1443,1330,69,71,0,-2
101,1410,1470,47,65,0,-18
101,1471,1168,89,85,0,4
101,1213,1430,55,59,0,-4
101,1465,1370,79,80,0,-1
101,1469,1308,66,76,0,-10
101,1305,1161,85,82,0,3
101,1382,1182,75,59,0,16
101,1387,1269,86,72,0,14
101,1433,1173,73,68,0,5
101,1172,1206,99,67,0,32
101,1260,1356,73,49,1,24
101,1232,1191,53,43,1,10
101,1283,1434,66,55,1,11
101,1154,1441,100,86,1,14
101,1273,1359,87,59,1,28
101,1117,1204,62,58,1,4
101,1375,1102,80,72,1,8
101,1111,1102,67,60,1,7
101,1426,1407,86,91,1,-5
101,1125,1240,72,69,1,3
101,1287,1184,67,64,1,3
101,1258,1362,70,66,1,4
101,1334,1365,76,81,1,-5
101,1286,1170,77,75,0,2
101,1175,1288,67,92,0,-25
101,1290,1115,59,82,0,-23
101,1251,1391,77,64,1,13
101,1466,1195,96,81,1,15
1,1101,1190,70,47,1,23
1,1441,1423,98,76,1,22
1,1104,1240,81,57,0,24
1,1116,1290,142,62,0,80
1,1314,1158,79,60,0,19
1,1296,1227,61,65,0,-4
1,1354,1111,61,81,0,-20
1,1403,1322,101,58,0,43
1,1437,1130,76,67,1,9
1,1195,1197,65,56,0,9
1,1155,1280,53,42,1,11
1,1122,1303,72,66,1,6
1,1163,1148,102,75,0,27
1,1375,1194,68,66,0,2
1,1228,1299,122,60,0,62
1,1234,1300,97,67,0,30
1,1311,1413,101,93,1,8
1,1160,1377,84,61,1,23
1,1346,1192,84,66,0,18
1,1443,1320,93,87,1,6
1,1184,1316,80,67,1,13
1,1325,1152,84,61,1,23
1,1113,1348,94,88,1,6
1,1452,1355,79,71,1,8
2,1405,1324,80,53,1,27
2,1120,1386,96,91,1,5
2,1211,1242,102,90,1,12
2,1325,1299,84,72,1,12
2,1300,1380,85,78,1,7
2,1317,1290,116,62,0,54
2,1303,1292,60,59,1,1
2,1228,1152,97,38,0,59
2,1122,1190,67,66,1,1
2,1362,1406,79,68,1,11
2,1443,1272,75,69,1,6
2,1251,1280,84,73,1,11
2,1130,1348,69,64,1,5
2,1437,1113,83,74,1,9
3,1407,1441,66,64,1,2
3,1125,1206,77,67,1,10
3,1240,1194,60,50,1,10
3,1241,1313,73,83,0,-10
3,1133,1324,74,60,1,14
3,1350,1287,82,64,1,18
3,1184,1149,60,50,1,10
3,1179,1377,69,53,1,16
3,1353,1192,96,75,0,21
3,1190,1292,57,43,1,14
3,1362,1438,61,60,1,1
3,1101,1122,80,72,1,8
3,1150,1187,57,66,0,-9
3,1299,1152,74,44,1,30
3,1429,1320,82,71,1,11
3,1433,1272,70,59,1,11
4,1206,1224,84,70,1,14
4,1298,1291,73,67,1,6
4,1330,1456,86,78,0,8
4,1313,1347,57,54,1,3
4,1348,1378,84,68,1,16
4,1394,1402,63,75,0,-12
4,1426,1322,80,71,1,9
4,1450,1186,71,68,0,3
4,1252,1249,76,73,1,3
4,1461,1290,97,61,0,36
4,1132,1354,101,78,0,23
4,1119,1138,78,74,1,4
4,1439,1437,81,73,1,8
4,1369,1282,71,66,1,5
5,1256,1322,91,77,0,14
5,1375,1240,73,77,0,-4
5,1439,1378,76,58,1,18
5,1401,1309,82,53,0,29
5,1208,1197,85,75,0,10
5,1348,1362,84,71,1,13
5,1359,1105,76,78,0,-2
5,1376,1409,69,58,1,11
6,1400,1172,78,76,1,2
6,1231,1344,79,58,1,21
6,1111,1132,76,78,0,-2
6,1385,1130,97,93,1,4
6,1280,1402,68,51,0,17
6,1314,1424,78,51,1,27
6,1390,1104,82,64,1,18
6,1114,1182,76,66,1,10
6,1374,1394,91,54,0,37
6,1220,1192,73,58,0,15
7,1425,1140,79,53,1,26
7,1149,1299,63,70,0,-7
7,1304,1377,76,69,0,7
7,1400,1231,66,44,1,22
7,1314,1390,67,63,1,4
7,1415,1449,57,42,1,15
7,1457,1422,75,67,1,8
8,1313,1330,66,80,0,-14
8,1296,1188,53,73,0,-20
8,1369,1356,79,87,0,-8
8,1401,1470,73,66,0,7
8,1410,1394,62,59,0,3
8,1155,1354,75,38,0,37
8,1404,1191,93,87,0,6
8,1182,1422,81,68,1,13
8,1180,1346,66,48,1,18
8,1365,1167,53,47,0,6
8,1231,1390,79,63,1,16
8,1400,1314,69,67,1,2
8,1172,1424,77,73,1,4
9,1183,1152,78,56,0,22
9,1395,1322,74,68,0,6
9,1154,1299,78,70,0,8
9,1163,1425,61,58,1,3
9,1196,1130,90,70,1,20
9,1457,1114,80,75,1,5
10,1280,1317,69,63,0,6
10,1198,1240,74,70,0,4
10,1332,1371,83,70,1,13
10,1216,1148,80,65,0,15
11,1421,1354,77,56,0,21
11,1321,1152,111,66,0,45
11,1344,1192,79,67,0,12
11,1101,1470,69,48,0,21
11,1338,1296,89,59,0,30
11,1112,1186,70,67,0,3
11,1203,1164,85,69,0,16
11,1151,1297,79,72,0,7
11,1158,1202,57,81,0,-24
12,1401,1410,81,68,0,13
12,1322,1419,83,92,0,-9
13,1369,1252,82,77,0,5
13,1313,1214,76,64,0,12
13,1316,1194,77,79,0,-2
13,1150,1354,78,40,0,38
13,1332,1186,69,52,0,17
14,1280,1238,82,59,0,23
14,1192,1148,87,94,0,-7
14,1272,1290,94,57,0,37
14,1255,1299,77,60,0,17
14,1296,1123,70,79,0,-9
15,1158,1267,72,84,0,-12
15,1260,1152,88,51,0,37
15,1433,1299,95,59,0,36
15,1252,1369,80,74,0,6
15,1192,1148,79,71,0,8
15,1332,1197,87,66,0,21
15,1116,1380,79,44,0,35
16,1394,1410,64,68,0,-4
16,1315,1377,75,71,1,4
16,1164,1422,86,80,0,6
17,1150,1111,57,61,0,-4
17,1158,1354,90,63,0,27
17,1295,1377,74,67,1,7
17,1355,1315,74,62,1,12
17,1356,1293,70,66,0,4
18,1173,1280,85,82,1,3
18,1190,1412,61,65,0,-4
18,1328,1197,85,54,0,31
18,1395,1401,73,55,0,18
18,1403,1394,77,57,1,20
18,1299,1441,98,104,0,-6
18,1120,1272,74,71,1,3
18,1377,1355,91,78,1,13
18,1314,1300,73,67,0,6
19,1399,1240,67,73,0,-6
19,1234,1296,106,53,0,53
19,1435,1290,84,41,0,43
19,1354,1239,58,60,0,-2
19,1422,1313,64,47,0,17
19,1142,1363,73,71,0,2
19,1421,1219,90,84,0,6
20,1203,1456,84,85,0,-1
21,1428,1430,75,67,0,8
21,1418,1309,73,63,0,10
22,1419,1212,61,78,0,-17
22,1176,1294,75,83,0,-8
22,1408,1272,74,80,0,-6
22,1449,1285,58,66,0,-8
22,1333,1427,73,61,0,12
24,1428,1225,79,41,0,38
25,1211,1234,99,88,1,11
25,1345,1323,88,78,1,10
25,1379,1419,60,47,0,13
25,1176,1402,68,70,0,-2
25,1231,1139,68,60,1,8
25,1337,1364,63,75,0,-12
25,1150,1299,76,72,0,4
25,1178,1460,70,93,0,-23
25,1418,1270,75,65,0,10
25,1314,1246,75,63,1,12
25,1332,1339,80,41,0,39
26,1178,1460,72,85,0,-13
26,1160,1449,92,69,1,23
26,1362,1213,68,65,1,3
26,1222,1108,88,55,0,33
27,1402,1319,70,65,1,5
27,1283,1114,85,77,0,8
27,1450,1341,90,62,0,28
27,1272,1409,49,56,0,-7
27,1349,1309,73,62,0,11
28,1419,1256,57,68,0,-11
28,1427,1249,88,66,0,22
28,1339,1286,62,59,0,3
28,1299,1422,65,86,0,-21
28,1160,1213,74,64,1,10
28,1176,1319,65,68,0,-3
28,1203,1150,65,66,0,-1
28,1222,1396,76,50,0,26
28,1365,1161,57,70,0,-13
29,1231,1321,67,74,0,-7
32,1228,1231,69,60,0,9
32,1416,1222,54,63,0,-9
32,1178,1324,75,77,0,-2
33,1414,1364,75,56,0,19
33,1178,1324,80,83,0,-3
34,1414,1364,73,69,0,4
35,1409,1222,65,64,0,1
35,1272,1378,58,57,0,1
36,1370,1339,84,68,0,16
36,1200,1203,47,71,0,-24
36,1269,1206,92,93,0,-1
36,1231,1336,87,85,0,2
36,1395,1341,66,61,0,5
37,1225,1319,65,78,0,-13
37,1129,1363,106,54,1,52
37,1305,1307,68,54,1,14
37,1449,1112,53,80,0,-27
37,1417,1428,72,70,0,2
38,1419,1117,84,72,0,12
38,1418,1402,83,77,0,6
38,1364,1168,81,63,0,18
38,1114,1426,102,93,0,9
38,1349,1427,95,86,0,9
39,1225,1319,78,83,0,-5
39,1419,1117,62,55,0,7
39,1364,1168,65,61,0,4
39,1418,1402,59,71,0,-12
39,1377,1176,93,54,0,39
39,1372,1309,78,67,0,11
39,1203,1182,63,75,0,-12
39,1129,1363,87,86,1,1
39,1305,1307,84,74,1,10
39,1425,1428,64,46,0,18
39,1349,1427,84,69,0,15
39,1354,1299,86,97,0,-11
39,1114,1426,75,62,0,13
40,1377,1176,79,57,0,22
40,1374,1222,60,74,0,-14
40,1354,1299,66,73,0,-7
40,1203,1182,75,73,0,2
41,1231,1268,63,55,0,8
43,1146,1309,83,79,0,4
43,1222,1455,70,63,0,7
43,1429,1307,77,45,1,32
44,1381,1225,85,80,0,5
44,1458,1231,80,73,0,7
44,1383,1291,70,55,0,15
44,1390,1449,91,75,1,16
44,1362,1339,88,64,0,24
45,1419,1426,64,77,0,-13
45,1418,1114,66,64,0,2
45,1383,1291,67,55,0,12
45,1427,1317,70,77,0,-7
45,1429,1307,82,46,1,36
46,1381,1225,83,67,0,16
46,1427,1317,77,69,0,8
46,1167,1142,65,50,0,15
46,1419,1426,74,75,0,-1
46,1415,1218,70,68,0,2
46,1418,1114,76,78,0,-2
46,1339,1211,88,116,0,-28
46,1309,1230,86,64,0,22
46,1143,1449,84,78,0,6
46,1222,1408,71,50,0,21
46,1113,1425,64,73,0,-9
46,1428,1332,73,79,0,-6
47,1304,1231,76,84,0,-8
48,1428,1160,58,65,0,-7
48,1341,1411,73,67,0,6
50,1203,1433,77,84,0,-7
51,1339,1362,63,79,0,-16
51,1225,1294,54,74,0,-20
51,1231,1345,69,81,0,-12
51,1291,1467,77,57,0,20
51,1161,1363,90,57,1,33
51,1425,1449,95,68,0,27
51,1428,1390,79,65,0,14
52,1176,1331,84,88,0,-4
52,1178,1453,86,61,0,25
52,1117,1419,74,72,0,2
52,1426,1418,91,86,0,5
52,1364,1471,69,52,0,17
52,1114,1402,59,63,0,-4
52,1256,1427,77,66,0,11
52,1291,1467,63,52,0,11
53,1225,1294,61,75,0,-14
53,1364,1471,84,53,0,31
53,1256,1427,82,66,0,16
53,1337,1339,80,65,0,15
53,1358,1223,87,80,0,7
53,1117,1419,93,72,0,21
53,1426,1418,51,68,0,-17
53,1114,1402,56,67,0,-11
53,1309,1270,99,84,0,15
53,1428,1143,63,72,0,-9
53,1417,1449,81,76,0,5
53,1161,1363,88,61,1,27
53,1176,1331,82,91,0,-9
53,1178,1453,68,65,0,3
54,1203,1173,54,67,0,-13
54,1409,1272,58,57,0,1
54,1222,1416,75,58,0,17
55,1341,1212,59,50,0,9
57,1309,1394,87,68,0,19
57,1222,1409,86,59,0,27
57,1449,1160,84,80,0,4
58,1362,1365,73,50,1,23
58,1140,1339,95,67,0,28
58,1148,1291,57,67,0,-10
58,1234,1231,69,81,0,-12
58,1272,1455,72,52,0,20
58,1450,1428,56,71,0,-15
59,1295,1176,70,58,0,12
59,1324,1178,86,81,0,5
59,1419,1402,47,57,0,-10
59,1418,1117,81,68,0,13
59,1426,1114,59,66,0,-7
59,1169,1364,58,105,0,-47
59,1148,1291,65,64,0,1
59,1427,1379,70,64,0,6
60,1427,1379,78,72,0,6
60,1169,1364,66,80,0,-14
60,1419,1402,63,69,0,-6
60,1426,1114,66,61,0,5
60,1418,1117,77,74,0,3
60,1290,1341,31,77,0,-46
60,1339,1360,70,78,0,-8
60,1311,1309,86,62,0,24
60,1363,1307,83,71,1,12
60,1295,1176,84,58,0,26
60,1324,1178,72,82,0,-10
60,1396,1222,51,68,0,-17
61,1187,1272,53,80,0,-27
61,1231,1353,70,74,0,-4
61,1449,1428,83,79,0,4
62,1115,1341,56,73,0,-17
62,1339,1258,50,75,0,-25
63,1272,1374,76,72,0,4
64,1322,1309,81,73,0,8
65,1427,1431,86,79,0,7
65,1225,1451,56,81,0,-25
65,1374,1272,67,65,0,2
65,1408,1222,60,83,0,-23
66,1464,1178,75,78,0,-3
66,1413,1364,51,72,0,-21
66,1402,1418,60,62,0,-2
66,1114,1419,66,62,0,4
67,1225,1451,62,81,0,-19
67,1413,1364,86,89,0,-3
67,1402,1418,73,74,0,-1
67,1114,1419,65,49,0,16
67,1341,1105,79,57,0,22
67,1431,1427,69,51,0,18
67,1368,1309,79,73,0,6
67,1291,1357,58,61,0,-3
67,1160,1428,74,77,0,-3
67,1464,1178,72,77,0,-5
67,1299,1197,70,58,0,12
68,1222,1374,70,48,0,22
68,1291,1357,76,64,0,12
68,1449,1450,62,77,0,-15
68,1299,1197,67,65,0,2
69,1341,1106,87,63,0,24
69,1272,1416,96,69,0,27
70,1231,1228,71,75,0,-4
71,1272,1416,75,61,0,14
71,1187,1222,82,73,0,9
72,1225,1186,75,89,0,-14
72,1339,1140,60,105,0,-45
72,1428,1112,73,58,0,15
72,1333,1449,91,71,0,20
73,1176,1315,82,85,0,-3
73,1178,1236,82,72,0,10
73,1465,1308,85,75,1,10
73,1117,1418,95,87,0,8
73,1426,1419,63,56,0,7
73,1402,1114,57,47,0,10
73,1198,1427,80,87,0,-7
73,1254,1192,62,77,0,-15
73,1468,1239,71,56,0,15
73,1391,1252,73,68,0,5
74,1198,1427,47,90,0,-43
74,1117,1418,83,77,0,6
74,1426,1419,58,52,0,6
74,1402,1114,77,67,0,10
74,1186,1225,90,64,0,26
74,1272,1187,66,59,0,7
74,1176,1315,85,81,0,4
74,1178,1236,83,56,0,27
74,1332,1449,86,74,0,12
74,1339,1337,70,91,0,-21
74,1288,1175,74,69,0,5
75,1231,1234,67,65,0,2
78,1321,1231,76,79,0,-3
78,1378,1222,65,82,0,-17
79,1418,1419,66,72,0,-6
79,1226,1225,69,43,0,26
79,1291,1254,66,60,0,6
79,1143,1428,75,76,0,-1
79,1449,1425,54,69,0,-15
79,1334,1339,84,57,0,27
80,1156,1178,83,89,0,-6
80,1442,1176,75,69,0,6
80,1218,1364,50,59,0,-9
80,1427,1194,84,80,0,4
80,1291,1254,64,46,0,18
80,1117,1114,73,62,0,11
81,1427,1194,86,75,0,11
81,1226,1225,64,58,0,6
81,1218,1364,74,81,0,-7
81,1419,1418,72,88,0,-16
81,1114,1117,65,67,0,-2
81,1326,1231,78,59,0,19
81,1449,1417,61,64,0,-3
81,1156,1178,71,64,0,7
81,1442,1176,82,75,0,7
81,1390,1428,73,66,0,7
82,1179,1260,51,50,0,1
83,1450,1449,63,65,0,-2
83,1309,1372,79,89,0,-10
84,1291,1447,39,61,0,-22
85,1231,1278,82,72,0,10
85,1461,1307,83,74,1,9
85,1291,1447,55,57,0,-2
86,1340,1225,84,64,0,20
86,1333,1428,74,56,0,18
86,1449,1390,61,79,0,-18
86,1455,1222,68,63,0,5
87,1282,1176,68,57,0,11
87,1178,1352,85,74,0,11
87,1430,1308,69,66,1,3
87,1364,1167,71,66,0,5
87,1461,1307,79,67,1,12
88,1364,1167,63,44,0,19
88,1225,1340,40,71,0,-31
88,1339,1334,58,80,0,-22
88,1192,1291,76,71,0,5
88,1231,1277,71,78,0,-7
88,1449,1143,62,51,0,11
88,1282,1176,80,69,0,11
88,1178,1352,80,61,0,19
88,1197,1299,71,57,0,14
88,1332,1428,67,64,0,3
89,1222,1153,90,52,0,38
89,1192,1291,61,74,0,-13
89,1197,1299,63,70,0,-7
89,1203,1348,78,70,0,8
89,1419,1114,78,66,0,12
89,1411,1341,75,77,0,-2
90,1309,1146,88,63,0,25
90,1419,1114,68,64,0,4
90,1418,1426,76,74,0,2
91,1113,1449,97,64,0,33
91,1341,1115,72,56,0,16
92,1368,1270,91,95,0,-4
92,1353,1231,74,63,0,11
92,1272,1408,61,46,0,15
92,1394,1309,61,69,0,-8
92,1300,1299,63,79,0,-16
92,1206,1203,63,58,0,5
93,1384,1291,65,72,0,-7
93,1428,1417,61,76,0,-15
93,1113,1449,80,72,0,8
93,1178,1352,83,73,0,10
93,1341,1290,82,62,0,20
93,1222,1443,81,57,0,24
94,1176,1303,76,80,0,-4
94,1415,1364,68,72,0,-4
94,1402,1419,58,49,0,9
94,1114,1418,61,66,0,-5
94,1382,1203,88,41,0,47
94,1225,1286,74,69,0,5
94,1427,1412,57,64,0,-7
95,1427,1412,96,79,0,17
95,1415,1364,68,52,0,16
95,1402,1419,61,57,0,4
95,1114,1418,69,59,0,10
95,1105,1341,54,55,0,-1
95,1287,1125,89,82,0,7
95,1309,1311,101,105,0,-4
95,1231,1276,57,73,0,-16
95,1176,1303,76,80,0,-4
95,1355,1282,89,77,0,12
95,1112,1449,75,74,0,1
95,1428,1425,71,61,0,10
95,1299,1300,55,53,0,2
96,1153,1272,74,80,0,-6
96,1222,1378,98,52,0,46
96,1225,1286,61,71,0,-10
97,1106,1341,67,70,0,-3
97,1230,1309,72,88,0,-16
98,1277,1231,64,58,0,6
98,1297,1178,70,69,0,1
98,1378,1272,52,73,0,-21
99,1309,1322,92,83,0,9
99,1428,1333,70,75,0,-5
99,1386,1247,72,66,1,6
99,1203,1200,53,49,1,4
100,1341,1380,68,61,0,7
100,1356,1133,73,63,1,10
100,1391,1468,73,70,1,3
100,1195,1252,72,60,1,12
100,1365,1339,95,86,1,9
100,1182,1350,67,62,1,5
100,1206,1203,73,59,1,14
101,1364,1142,71,57,0,14
101,1375,1419,80,72,1,8
101,1111,1114,67,60,1,7
101,1407,1426,91,86,1,5
101,1365,1334,81,76,1,5
102,1286,1170,73,74,0,-1
102,1340,1381,54,73,0,-19
102,1413,1218,74,66,0,8
102,1253,1414,58,73,0,-15
102,1169,1415,65,66,0,-1
102,1364,1142,70,54,0,16
102,1212,1105,80,72,0,8
102,1238,1106,79,54,0,25
102,1341,1108,81,69,0,12
102,1411,1380,80,74,0,6
102,1322,1146,79,70,0,9
102,1314,1181,91,73,0,18
102,1101,1230,85,60,0,25
102,1323,1199,83,73,0,10
102,1257,1438,58,68,0,-10
102,1309,1368,81,76,0,5
102,1358,1372,59,64,0,-5
102,1471,1168,85,78,0,7
102,1270,1249,51,60,0,-9
102,1223,1394,70,94,0,-24
102,1326,1228,68,73,0,-5
102,1345,1231,67,58,0,9
102,1213,1430,74,64,0,10
102,1465,1370,79,76,0,3
102,1410,1470,58,69,0,-11
102,1278,1353,70,77,0,-7
102,1166,1139,93,73,0,20
102,1266,1462,66,59,0,7
102,1344,1437,54,52,0,2
102,1417,1425,63,64,0,-1
102,1163,1207,98,82,0,16
102,1469,1308,56,68,0,-12
102,1385,1371,81,71,0,10
102,1443,1330,60,57,0,3
102,1461,1424,80,69,0,11
102,1279,1435,56,46,0,10
102,1116,1401,87,80,0,7
102,1120,1280,78,71,0,7
102,1281,1261,80,86,0,-6
102,1246,1376,92,64,0,28
102,1452,1329,80,85,0,-5
102,1428,1113,98,59,0,39
102,1208,1104,79,89,0,-10
102,1190,1151,63,53,1,10
102,1189,1406,69,48,1,21
102,1243,1235,61,56,0,5
102,1456,1423,73,60,1,13
102,1440,1202,91,90,1,1
102,1201,1429,51,57,0,-6
102,1420,1262,77,79,0,-2
102,1248,1137,84,92,0,-8
102,1119,1110,89,66,0,23
102,1436,1216,65,71,0,-6
102,1355,1303,84,71,1,13
102,1377,1442,86,69,1,17
102,1155,1338,77,62,0,15
102,1298,1259,68,76,0,-8
102,1455,1378,80,63,0,17
102,1267,1150,75,66,0,9
102,1317,1412,61,65,0,-4
102,1136,1357,85,55,0,30
102,1159,1131,77,69,0,8
102,1447,1291,60,66,0,-6
102,1175,1288,82,75,0,7
102,1422,1154,80,72,1,8
102,1260,1232,65,49,1,16
102,1179,1283,71,69,1,2
102,1273,1459,62,61,1,1
102,1418,1375,79,68,1,11
102,1382,1387,71,53,1,18
102,1209,1117,71,68,1,3
102,1287,1125,86,71,1,15
102,1157,1407,86,68,1,18
102,1388,1258,52,47,1,5
102,1111,1402,76,73,1,3
102,1433,1172,64,52,0,12
102,1337,1365,78,70,1,8
103,1234,1458,77,73,0,4
103,1268,1336,61,66,0,-5
103,1277,1276,70,64,0,6
103,1187,1153,69,82,0,-13
103,1222,1272,67,64,0,3
103,1333,1332,67,80,0,-13
103,1397,1196,65,54,0,11
103,1220,1174,83,75,1,8
103,1124,1403,88,73,0,15
103,1331,1315,76,65,1,11
103,1395,1400,64,76,0,-12
103,1180,1158,80,75,1,5
103,1295,1282,69,65,1,4
103,1321,1304,79,78,0,1
103,1457,1144,80,53,0,27
103,1251,1466,79,75,1,4
103,1260,1179,75,65,1,10
103,1241,1189,71,72,0,-1
103,1422,1190,77,65,1,12
103,1318,1456,63,47,1,16
103,1209,1418,84,73,1,11
103,1273,1440,73,59,1,14
103,1111,1157,64,61,1,3
104,1156,1454,71,65,1,6
104,1324,1297,69,58,1,11
104,1351,1145,78,76,1,2
104,1211,1388,78,55,1,23
104,1140,1337,82,77,1,5
104,1189,1220,76,58,1,18
104,1331,1355,90,88,1,2
104,1422,1273,69,61,1,8
104,1111,1209,80,73,1,7
104,1180,1318,74,67,1,7
104,1295,1377,79,75,1,4
105,1274,1338,79,73,1,6
105,1181,1130,86,51,1,35
105,1233,1346,72,48,1,24
105,1253,1169,85,63,1,22
105,1368,1270,71,68,1,3
105,1136,1291,68,73,0,-5
105,1323,1448,80,77,1,3
105,1193,1264,59,58,1,1
105,1349,1379,61,52,1,9
105,1142,1168,87,82,1,5
105,1223,1230,80,68,1,12
105,1156,1324,80,69,1,11
105,1180,1189,63,56,1,7
105,1211,1140,88,78,1,10
105,1331,1295,75,72,1,3
106,1294,1170,90,83,1,7
106,1393,1301,89,68,1,21
106,1319,1340,77,66,1,11
106,1461,1363,111,80,1,31
106,1238,1115,74,62,1,12
106,1207,1266,68,49,1,19
106,1424,1102,80,52,0,28
106,1285,1225,69,64,1,5
106,1119,1259,63,67,0,-4
106,1139,1462,70,69,1,1
106,1427,1150,72,62,1,10
106,1201,1307,85,77,1,8
106,1159,1137,105,75,0,30
106,1177,1344,70,62,1,8
106,1194,1431,76,70,1,6
106,1341,1290,91,64,1,27
106,1113,1450,64,59,1,5
106,1278,1321,51,46,1,5
106,1243,1395,71,50,1,21
106,1435,1401,79,68,1,11
106,1428,1449,98,95,1,3
106,1336,1304,72,66,1,6
106,1328,1235,79,73,1,6
106,1143,1390,76,58,1,18
106,1317,1292,76,56,1,20
106,1274,1155,67,64,1,3
106,1233,1373,55,52,1,3
106,1309,1368,80,63,1,17
106,1181,1257,70,56,1,14
106,1349,1267,72,68,1,4
106,1193,1284,79,60,1,19
106,1249,1223,62,52,1,10
106,1314,1323,101,59,1,42
107,1405,1123,91,89,1,2
107,1325,1245,85,63,1,22
107,1138,1275,74,63,1,11
107,1103,1132,74,67,1,7
107,1371,1385,77,69,1,8
107,1411,1108,78,55,1,23
107,1286,1226,71,63,1,8
107,1413,1167,58,56,1,2
107,1305,1129,89,82,1,7
107,1288,1197,77,75,1,2
107,1370,1465,83,66,1,17
107,1310,1265,67,62,1,5
107,1313,1300,87,58,1,29
107,1212,1380,72,67,1,5
107,1308,1410,77,61,1,16
107,1415,1218,62,52,1,10
107,1268,1277,68,57,1,11
107,1329,1452,72,69,1,3
107,1280,1246,74,73,1,1
107,1378,1396,73,71,1,2
107,1408,1409,77,70,1,7
107,1333,1417,83,79,1,4
